tick,u1,u2,u3,u4,u5,u6,u7,u8
6017,28.1950847,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6018,28.1950822,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6019,28.1950964,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6020,28.1951276,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6021,28.1951759,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6022,28.1952416,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6023,28.1953251,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6024,28.1954269,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6025,28.1955477,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6026,28.1956882,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6027,28.1958493,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6028,28.196032,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6029,28.1962374,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6030,28.1964669,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6031,28.1967218,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6032,28.1970037,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6033,28.1973145,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6034,28.1976559,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6035,28.1980302,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6036,28.1984397,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6037,28.1988869,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6038,28.1993746,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6039,28.1999059,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6040,28.2004841,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6041,28.2011127,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6042,28.2017957,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6043,28.2025373,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6044,28.2033422,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6045,28.2042153,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6046,28.2051621,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6047,28.2061886,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6048,28.207301,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6049,28.2085063,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6050,28.2098121,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6051,28.2112264,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6052,28.2127581,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6053,28.2144167,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6054,28.2162125,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6055,28.2181567,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6056,28.2202615,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6057,28.2225399,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6058,28.2250061,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6059,28.2276754,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6060,28.2305646,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6061,28.2336916,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6062,28.2370758,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6063,28.2407384,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6064,28.2447021,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6065,28.2489917,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6066,28.2536338,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6067,28.2586573,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6068,28.2640936,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6069,28.2699765,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6070,28.2763426,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6071,28.2832315,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6072,28.2906863,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6073,28.2987532,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6074,28.3074826,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6075,28.3169287,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6076,28.3271504,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6077,28.3382114,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6078,28.3501806,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6079,28.3631324,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6080,28.3771475,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6081,28.3923132,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6082,28.408724,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6083,28.4264821,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6084,28.4456979,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6085,28.4664912,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6086,28.4889914,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6087,28.513339,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6088,28.5396854,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6089,28.568193,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6090,28.5990402,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6091,28.6324277,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6092,28.6685583,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6093,28.7076143,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6094,28.749869,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6095,28.7957942,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6096,28.8455041,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6097,28.8982912,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6098,28.9554447,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6099,29.0222659,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6100,29.0938795,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6101,29.1467485,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6102,29.2100087,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6103,29.4000252,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6104,29.5627618,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6105,29.1382372,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6106,29.0148366,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6107,29.9065178,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6108,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6109,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6110,23.8911033,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6111,23.6889134,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6113,30.0,0.0,0.0,4.21859505,0.0,0.0,0.0,0.0
6114,30.0,0.0,0.0,6.18726477,0.0,0.0,0.0,0.0
6115,0.0,0.0,0.0,16.7900556,0.0,0.0,0.0,0.0
6116,0.0,0.0,0.0,21.9789414,0.0,0.0,0.0,0.0
6117,0.0,0.0,0.0,23.4345668,0.0,0.0,0.0,0.0
6118,0.0,0.0,0.0,23.9140565,0.0,0.0,0.0,0.0
6119,0.0,0.0,0.0,24.8020415,0.0,0.0,0.0,0.0
6120,0.0,0.0,0.0,25.6386006,0.0,0.0,0.0,0.0
6121,0.0,0.0,0.0,26.2319011,0.0,0.0,0.0,0.0
6122,0.0,0.0,0.0,26.6672088,0.0,0.0,0.0,0.0
6123,0.0,0.0,0.0,26.9789123,0.0,0.0,0.0,0.0
6124,0.0,0.0,0.0,27.1577817,0.0,0.0,0.0,0.0
6125,0.0,0.0,0.0,27.2016445,0.0,0.0,0.0,0.0
6126,0.0,0.0,0.0,27.11303,0.0,0.0,0.0,0.0
6127,0.0,0.0,0.0,26.8919937,0.0,0.0,0.0,0.0
6128,0.0,0.0,0.0,26.5361614,0.0,0.0,0.0,0.0
6129,0.0,0.0,0.0,26.0379339,0.0,0.0,0.0,0.0
6130,0.0,0.0,0.0,25.3883823,0.0,0.0,0.0,0.0
6131,0.0,0.0,0.0,24.6018378,0.0,0.0,0.0,0.0
6132,0.0,0.0,0.0,23.6854333,0.0,0.0,0.0,0.0
6133,0.0,0.0,0.0,22.4841006,0.0,0.0,0.0,0.0
6134,0.0,0.0,0.0,20.9023724,0.0,0.0,0.0,0.0
6135,0.0,0.0,0.0,19.8649141,0.0,0.0,0.0,0.0
6136,0.0,0.0,0.0,19.7244474,0.0,0.0,0.0,0.0
6137,0.0,0.0,0.0,14.3398563,0.0,0.0,0.0,0.0
6138,0.0,0.0,0.0,2.43748084,0.0,0.0,0.0,0.0
6139,0.0,0.0,0.0,3.65831342,0.0,0.0,0.0,0.0
6140,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6141,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6142,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6143,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6144,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6145,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6146,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6147,17.4433495,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6148,14.0733843,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6149,19.6867302,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6150,22.6703844,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6151,20.6659028,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6152,20.2527425,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6153,22.9412901,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6154,27.0508486,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6155,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6156,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6157,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6158,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6159,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6160,28.3494156,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6161,28.1294247,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6162,28.3890127,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6163,28.0294322,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6164,28.0096179,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6165,28.0932507,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6166,28.1057736,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6167,28.0981793,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6168,28.1046207,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6169,28.1141478,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6170,28.1201638,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6171,28.1250631,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6172,28.1301667,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6173,28.1350041,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6174,28.139356,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6175,28.143356,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6176,28.1470771,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6177,28.15052,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6178,28.1536968,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6179,28.1566321,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6180,28.1593459,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6181,28.1618541,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6182,28.1641721,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6183,28.1663144,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6184,28.1682945,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6185,28.1701246,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6186,28.1718161,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6187,28.1733796,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6188,28.1748248,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6189,28.1761606,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6190,28.1773955,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6191,28.1785372,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6192,28.1795926,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6193,28.1805684,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6194,28.1814706,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6195,28.182305,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6196,28.1830766,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6197,28.1837903,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6198,28.1844505,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6199,28.1850613,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6200,28.1856266,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6201,28.1861498,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6202,28.1866343,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6203,28.1870829,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6204,28.1874986,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6205,28.1878839,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6206,28.1882412,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6207,28.1885728,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6208,28.1888806,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6209,28.1891666,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6210,28.1894327,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6211,28.1896803,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6212,28.1899112,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6213,28.1901267,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6214,28.1903282,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6215,28.1905169,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6216,28.190694,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6217,28.1908605,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6218,28.1910177,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6219,28.1911663,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6220,28.1913074,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6221,28.1914418,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6222,28.1915703,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6223,28.1916938,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6224,28.1918131,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6225,28.1919288,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6226,28.1920417,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6227,28.1921524,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6228,28.1922618,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6229,28.1923704,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6230,28.192479,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6231,28.1925881,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6232,28.1926986,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6233,28.192811,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6234,28.1929261,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6235,28.1930446,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6236,28.1931673,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6237,28.1932948,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6238,28.193428,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6239,28.1935678,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6240,28.1937149,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6241,28.1938703,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6242,28.1940351,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6243,28.1942101,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6244,28.1943965,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6245,28.1945955,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6246,28.1948082,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6247,28.1950361,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6248,28.1952805,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6249,28.1955429,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6250,28.1958251,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6251,28.1961287,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6252,28.1964556,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6253,28.1968079,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6254,28.1971878,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6255,28.1975976,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6256,28.1980399,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6257,28.1985175,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6258,28.1990332,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6259,28.1995904,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6260,28.2001925,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6261,28.2008432,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6262,28.2015466,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6263,28.2023072,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6264,28.2031295,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6265,28.2040188,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6266,28.2049805,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6267,28.2060207,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6268,28.2071459,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6269,28.208363,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6270,28.2096796,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6271,28.211104,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6272,28.212645,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6273,28.2143121,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6274,28.2161159,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6275,28.2180675,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6276,28.220179,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6277,28.2224636,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6278,28.2249356,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6279,28.2276103,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6280,28.2305045,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6281,28.233636,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6282,28.2370244,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6283,28.2406909,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6284,28.2446583,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6285,28.2489511,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6286,28.2535963,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6287,28.2586227,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6288,28.2640616,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6289,28.2699469,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6290,28.2763153,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6291,28.2832063,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6292,28.290663,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6293,28.2987317,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6294,28.3074627,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6295,28.3169103,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6296,28.3271334,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6297,28.3381957,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6298,28.3501661,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6299,28.363119,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6300,28.3771351,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6301,28.3923018,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6302,28.4087135,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6303,28.4264723,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6304,28.4456889,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6305,28.4664829,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6306,28.4889837,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6307,28.5133319,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6308,28.5396789,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6309,28.568187,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6310,28.5990346,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6311,28.6324226,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6312,28.6685535,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6313,28.7076099,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6314,28.749865,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6315,28.7957905,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6316,28.8455007,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6317,28.8982881,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6318,28.9554418,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6319,29.0222632,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6320,29.0938771,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6321,29.1467463,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6322,29.2100067,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6323,29.4000234,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6324,29.5627602,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6325,29.1382358,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6326,29.0148351,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6327,29.9065164,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6328,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6329,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6330,23.8910987,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6331,23.6889103,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6333,30.0,0.0,0.0,4.91746217,0.0,0.0,0.0,0.0
6334,30.0,0.0,0.0,7.02734753,0.0,0.0,0.0,0.0
6335,0.0,0.0,0.0,17.7123086,0.0,0.0,0.0,0.0
6336,0.0,0.0,0.0,23.2690326,0.0,0.0,0.0,0.0
6337,0.0,0.0,0.0,24.9543813,0.0,0.0,0.0,0.0
6338,0.0,0.0,0.0,25.6476614,0.0,0.0,0.0,0.0
6339,0.0,0.0,0.0,26.7895881,0.0,0.0,0.0,0.0
6340,0.0,0.0,0.0,27.8833453,0.0,0.0,0.0,0.0
6341,0.0,0.0,0.0,28.7946574,0.0,0.0,0.0,0.0
6342,0.0,0.0,0.0,29.5475471,0.0,0.0,0.0,0.0
6343,0.245962814,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6344,1.82204195,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6345,3.26785546,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6346,4.42209102,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6347,5.48665639,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6348,6.43194524,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6349,7.22820961,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6350,7.90083332,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6351,8.45522311,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6352,8.82961504,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6353,9.06139976,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6354,9.46393162,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6355,9.82589935,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6356,8.62599752,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6357,7.07988632,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6358,12.6433407,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6359,17.3894464,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6360,20.6362496,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6361,24.5489436,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6362,26.6128704,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6363,27.639306,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6364,27.4421145,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6365,28.4155962,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6366,29.0979471,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6367,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6368,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6369,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6370,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6371,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6372,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6373,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6374,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6375,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6376,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6377,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6378,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6379,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6380,29.2993319,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6381,29.2606855,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6382,29.3141329,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6383,29.0519569,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6384,28.9685482,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6385,28.9455798,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6386,28.8913479,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6387,28.8310276,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6388,28.7821517,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6389,28.7388925,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6390,28.6974901,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6391,28.6588745,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6392,28.6234829,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6393,28.5908413,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6394,28.5606151,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6395,28.5326702,0.0,0.0,30.0,0.0,0.0,0.0,0.0
6396,28.5068578,0.0,0.0,30.0,0.0,0.0,0.0,0.0
