tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
26,26,250,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,300.011951805717,198.948187332077,236.499864302662,218.729803545809,222.826904507469,286.481021077519,315.070752865775,346.472656004185,244.908244973186,199.089576221283,274.513898334277,237.256206323397,185.833240675699,239.088771598131,285.868760880488,216.433030223124
27,27,260,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,243.197696416817,183.638084768936,220.905366629764,270.394673443785,225.979582256504,280.083493270483,309.217641441407,265.411099960316,244.873508155607,268.889735825468,283.834544015701,245.011633965413,219.485556142978,197.04856109587,267.103308368824,261.51396709986
28,28,270,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,315.0368323862,325.722176706122,257.883843222722,310.053255388989,198.264786057468,287.469762102183,335.046433328029,276.419686848122,219.336071741097,289.298957897066,258.883113723156,255.248284080012,213.790169638045,254.065962257581,248.126293924643,224.929191216489
29,29,280,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,264.896712461852,208.662969932511,236.225983564754,292.429787955244,215.053013211335,185.193494097452,301.238264547934,252.974325968578,160.771462617344,282.883234335586,233.227772584588,237.864657146604,286.778346685867,234.470332022034,289.921931222967,271.601406102315
30,30,290,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,268.500952565151,249.685029825213,238.822043004015,249.750759914739,304.415743221455,296.887249078366,298.9705704243,282.21102678771,280.67717572632,239.540094259224,200.784938810707,288.431826459453,270.037782439186,282.074358794939,199.384428408829,228.753113516124
31,31,300,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,283.067730881257,232.32764413069,259.145631487205,244.276440355012,299.364234716526,211.656440915815,296.479706070688,256.354598748471,187.907265599672,166.847263689639,226.472649233693,333.550505063163,209.993020329867,259.911797198854,216.99943662013,275.550020033243
32,32,310,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,268.450565642687,239.37662238899,241.407663858346,312.174839425162,214.856785758941,305.701274317821,334.858992322874,225.794022787202,268.948942724118,266.475207435584,291.961998983441,269.806595203659,294.827445065276,290.083803559526,247.294500267418,174.111011477028
33,33,320,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,198.68860887973,288.549537730283,285.559427075817,215.109479139936,210.022630993514,225.423694549135,336.422920161118,317.562016653728,201.855986856156,229.272203433523,280.235743734696,252.175544962027,265.396223376543,323.051308576175,296.886513336558,229.120284351318
34,34,330,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,234.539977349009,229.081252577425,231.761884219932,207.387403570968,210.19873817838,189.237421403396,346.868814021032,183.533900784383,245.071114828576,280.287652058336,287.051230197354,195.964242472138,288.593836293918,256.334558131444,286.764913164434,224.786992070286
35,35,340,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,258.900114076695,322.267696645504,204.168253760134,284.407092086769,293.425421267709,238.608657690897,352.960647430252,215.139934586405,191.648171522781,213.417846673261,207.896780493005,290.297219700171,278.105481419161,293.402335063708,234.663496896,235.95483526314
36,36,350,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,229.594801036393,204.385901565086,155.121488258976,281.045375504213,301.811491335014,255.536410541651,368.256142537366,281.745960526902,313.417104228458,272.827410260414,195.81277856836,271.089327433824,269.638100573211,277.319901127628,226.013497553791,198.661256545864
37,37,360,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,273.833035801466,282.361964263243,249.170596301563,234.521346498811,238.335876330661,198.474396761131,375.15123357848,293.650806223755,247.432119536389,287.528275499818,253.592220557778,314.761973096608,262.668103636422,301.674099662459,166.83565944677,296.625542046847
38,38,370,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,285.946662408867,247.659424774054,239.990873273542,259.375719073986,240.56317146163,221.935504225534,384.854098724507,229.039746300201,280.721716980086,190.485074719543,251.886785130096,224.875003780408,245.799138022427,252.17934674603,235.486195862664,297.407504137621
39,39,380,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,296.309351261668,252.203130139636,266.506609944252,300.453646281821,238.893238789218,216.376903119539,394.374603341824,260.300844673188,244.624841672048,303.246831870457,217.813547917178,230.008477868077,242.341021099837,295.498194764715,270.188697886677,256.74605626008
40,40,390,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,227.582793685877,289.043185056851,263.13967875369,290.544087441029,251.512907366243,258.451409319665,387.641127704139,235.639667684106,279.650516723379,240.968264846519,233.323179688631,235.051674779391,240.969016049731,268.137401882199,220.681040382562,288.576740115348
41,41,400,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,282.208398496246,233.829328833966,253.753449599764,283.151142957407,210.861331862501,218.664437677029,390.064789135005,303.668394079641,233.056026448489,276.146226372225,273.800567147243,266.680327155613,230.868223546369,212.205670810222,233.137388507853,205.523486852636
42,42,410,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,278.541985575895,290.474133249665,191.971149838773,257.371218778243,209.046866297245,261.383385464202,379.4719878064,244.346460355688,289.221528291786,216.308746170562,282.19875861036,190.766766557281,292.786262691906,285.000563605866,222.498675247716,254.422039003434
43,43,420,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,297.706613822561,222.809177661746,259.089600813126,273.545527977642,223.991372984636,289.597110909398,382.951644851194,218.144330000607,212.145768116481,192.795027786447,205.290609873949,163.042730588332,325.458796508901,258.848015562841,279.130696223495,213.659214785404
44,44,430,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,253.257645945062,320.449382140327,191.527912194717,180.303395337053,247.185485676251,270.45519819927,386.836130039423,269.899035515953,305.628486155405,216.718763455992,235.076386645484,256.21857102882,235.862359951704,313.792393926849,209.626843268712,228.489497189475
45,45,440,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,239.01421866006,251.390118959977,243.10713486246,284.578954643075,238.085165294012,229.623060493105,413.042859185836,331.677589522088,231.45132440514,178.157372055103,227.254364360617,278.894468728782,202.427390283313,257.000291027667,152.403148010789,235.409468974104
46,46,450,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,294.973288976448,207.785096024152,236.387596162911,248.467178647928,227.881971625555,255.618207315922,407.664689099934,268.427984582315,249.145119167783,283.303842637131,180.807422024569,223.296963255301,248.178882823716,235.216734157058,204.640763410531,254.610353846638
47,47,460,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,282.519822056843,276.356482152178,216.958268939711,241.95698524701,233.365607395085,292.253684208846,379.100958417913,213.560374016853,256.284874168376,272.434553160687,276.885896445763,205.328131410909,206.843139013783,252.57646327083,234.424859130022,292.727647908392
48,48,470,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,247.087570467922,261.43071470665,202.224043943559,275.087075261698,198.388206762504,265.132622938997,382.518749005325,235.005938843746,248.030992125979,167.006320926014,260.298132330307,245.804099908668,272.856298233075,206.123391570062,182.59760200808,290.508484687418
49,49,480,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,256.046656905521,262.680813855956,256.433753148745,248.091437372183,248.155175190428,195.384651605993,386.046499075721,264.244878508855,251.425185968248,233.521517315281,277.610571622678,244.414514926981,292.145281328248,224.032008223152,291.841547796412,183.300607501274
50,50,490,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,283.942707451199,268.452411928408,288.846981874097,291.214492377819,249.715916760802,253.534330418805,391.811967436482,235.818160867579,309.34512341016,213.4202846218,207.755525528661,290.450650119662,241.604153698404,212.321735743956,313.924850184214,272.273715172994
51,51,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.00623184107,253.209486497819,178.180094866116,245.731569390483,305.315282970204,270.311365936151,402.65650475612,238.983038505858,231.547879647807,323.564655979585,306.026120554804,274.723226306052,290.167874232683,206.690079244339,220.354635656837,262.317651017489
52,52,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.803676945666,263.828041790135,269.370565489292,266.257649063537,196.559226151077,263.466157139519,401.746199770597,160.048605136507,288.155995961727,266.601919881912,294.61423433462,280.679412617965,237.557214642751,229.030280295514,214.697698579845,221.250195091121
53,53,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.465860702736,233.592438884543,298.345721594621,235.567268475926,274.774641555856,233.358304106753,408.271863418388,246.222789378184,265.552518597357,214.291719561682,254.122849674896,246.868795483758,219.070255399828,200.039747073612,237.107391389403,238.281389411957
54,54,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.467073465032,169.539657810352,295.167784711799,314.318335683433,270.851567885856,226.264626821814,401.891989871287,218.788728148452,268.327598838596,230.423238603246,334.513506682111,173.476421251731,180.085607665544,200.093247989155,274.180416479231,203.261350001745
55,55,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.09975566902,262.360124703567,248.638397112039,330.277990452098,259.618386875566,198.123533890604,368.926925724301,230.340044823625,241.604218441223,229.968560480017,297.633412252069,198.516963637772,277.835067965018,201.319746100231,255.282745371844,262.333960575354
56,56,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.547521450519,210.132171745625,255.831538720998,204.723882363552,219.554518134501,234.653181653717,385.395269849947,242.151261102857,228.568357481228,171.191623666447,261.739190215292,247.241544185888,273.725207546482,264.595561156369,239.935311998607,252.295364584013
57,57,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.771163562615,267.516470365261,233.687691925293,246.754831556747,214.529444015017,261.596219023633,356.608537310162,255.693873145823,265.406293123308,302.988122027302,296.057933043687,287.416719996632,287.290802913994,220.489338649007,239.741575239842,239.043376345875
58,58,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.63809714547,250.906261258068,214.544840958048,250.220334635558,253.211061889827,289.366301446382,350.066758846027,281.890686794975,283.298743080437,237.984130147614,233.645172932974,221.307596215989,330.840452605226,273.677285790265,232.667827648547,233.538821010286
59,59,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.782771513281,252.468192570388,216.351074749564,255.249885802154,247.793044705877,279.438568677768,361.780553719874,206.559583700229,291.176254266043,242.742228981433,341.766266687434,193.332465640657,197.360103051173,292.218298668095,234.882520421369,237.255565158129
60,60,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.113889777567,176.083939458847,220.290134397779,277.806052256738,297.420404944877,295.45024530945,343.986896813264,244.328716735798,227.29817861721,215.672440982259,221.483929969985,300.100489637017,190.680965161674,219.615057041304,233.807550220116,225.1234665937
61,61,600,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,206.338299029582,246.511306377435,257.362266891295,281.528661833675,243.580717239781,247.608039363894,312.913287459396,269.807664908262,175.57567960317,259.476000100386,263.609795486291,253.411837952293,244.786476216678,264.384764134951,235.280958648829,268.822722385228
62,62,610,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,238.565956986034,298.273779589092,202.308299670644,244.614344077172,200.066967666305,231.284790159925,309.298977792281,220.244927139856,235.382674309097,195.681815579452,217.908948588387,268.316559038338,238.489488432397,219.139037731086,270.391407958904,236.391601906913
63,63,620,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,277.677943044958,253.264672851735,285.681286697868,306.310328918877,301.53101598808,234.72967392279,321.689635115931,239.516612019413,271.750607936448,321.1634137357,186.763982849773,275.850956455285,248.302590786486,222.61878097618,270.873750085707,282.632178991839
64,64,630,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,300.112598262182,247.871821085389,260.852868977358,175.920759646778,261.73255964462,265.070362215644,328.87791307542,255.678943319137,208.279862440929,288.780301953382,262.522982946478,260.945648867147,225.819856475962,293.358361122477,280.850688708445,265.266904410566
65,65,640,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,248.33285977378,211.19095148793,232.799616013106,239.84015864604,191.176235698292,242.10208166672,324.613436521527,272.068767511264,269.306476724073,209.300985532903,296.085195288455,280.622188888558,191.364390868156,294.34786616735,214.173364762452,212.99987047309
66,66,650,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,246.259007988723,271.145202506444,198.428369769794,229.166268334317,231.824316532666,185.786351614295,338.871158319886,274.860174352843,290.875365077611,252.220308421335,222.035170631827,235.302816785983,214.036105699372,271.437677028496,230.898989928092,207.049725120803
67,67,660,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,299.538101356584,216.423052930499,291.493959292052,248.560551949259,219.007667451442,284.934752846583,324.857634165311,264.909664936673,249.383727826806,255.059405464243,247.309756453167,277.484054076508,263.140324203681,219.34435302126,260.064016886149,223.069086663789
68,68,670,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,193.11403653415,258.399237858614,285.43895748922,243.122621845166,324.568025403596,220.269292328015,359.855840899845,232.726092463593,200.716372505511,272.588197461052,231.355705745724,215.420204300786,264.101592651705,254.805889748399,232.639925985137,271.601846950842
69,69,680,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,269.531192610746,214.655552971148,240.741124580957,279.876189077366,275.528957237045,284.282670217068,342.35600007635,273.466989237713,264.943222493007,358.326846347133,301.811197527378,237.696953933031,239.851574508267,245.795883918924,234.996831674725,270.013941701084
70,70,690,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,261.726932271264,253.371033595624,301.110782338153,293.879646988145,313.695933908037,266.051830766441,371.339721013699,276.080255867662,241.568371162891,162.803218073303,212.088137761123,209.354955635132,298.60146200014,275.007983140565,257.510246320842,204.022570139643
71,71,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.60867263439,283.720403553948,206.231004612851,277.246914408941,285.631756817349,160.308888291993,363.880677547204,304.315334519678,277.412173609421,271.770854650175,256.195938033568,326.435397653396,192.991000156115,275.671058121839,195.639738173744,236.757212058759
72,72,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.50705396123,196.565426948258,272.212639262146,188.963604445082,319.398078684807,238.668757703323,378.413165709524,257.390423489646,262.806740923658,276.099567387733,208.320045006396,286.325077089519,210.712971719253,169.565679804896,309.384078118044,297.360575959293
73,73,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.182376880095,277.283463335685,296.670939246341,289.580803309651,224.691463523632,167.903376161736,363.711288611596,122.235236732962,286.205128249512,243.566527993261,226.192099859722,252.746960506352,163.530405231605,310.476011113781,231.927900011348,235.226609296579
74,74,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.355129886808,236.803956749964,251.15827482043,243.164040129117,281.075643820349,259.002255405481,359.096758673438,318.956704067082,258.965430185816,279.565653984224,290.665793431917,252.865573240989,298.076949550364,190.558569200273,292.618017300393,238.489669229626
75,75,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.935150316202,260.362025643515,257.866457656854,231.112430702802,248.602931766972,257.328634607923,343.130692713547,297.832773567247,196.385864007227,252.338091192756,301.86671782554,304.252586984311,256.428034989734,269.629529723934,252.806572668894,217.552177296709
76,76,750,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,234.632123796137,300.505732683607,234.803676006661,229.657248870262,225.118790860362,239.660496625941,345.817099968535,280.066440835387,223.139941223537,264.71715362936,296.970415147585,212.990836994607,256.874602448481,218.182820832056,237.700489898835,265.101440964124
77,77,760,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,305.883566920249,250.207042775127,258.790080957739,157.792137187717,249.650472079605,251.263647694959,347.364122727876,220.317862343385,236.616968839828,243.642105217648,277.522496600345,235.178797085514,288.830695438876,201.296246538354,178.887186617961,212.601489109465
78,78,770,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,235.124170737538,174.998866360719,263.957051926238,283.984919677634,212.960571770973,283.567829781519,341.661989160111,188.063767807469,247.969769377728,277.546354038853,197.703602463134,227.198925848019,320.294239590141,202.680262025766,195.357023657185,234.027609555019
79,79,780,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,301.983824509473,319.739773656865,269.750643976819,227.467695610637,197.772837213625,304.831473028675,341.607306051512,305.135625691582,303.594174765915,251.055969790206,284.615089269035,248.007808407903,218.734520027951,292.220859950263,212.459887057382,282.27373487721
80,80,790,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,222.570443574095,277.542267998355,238.502197670952,233.612443034934,267.104027986862,288.110140946179,341.100616011685,261.204481787738,260.572168775436,256.18738134354,261.261719506898,259.63223223078,275.452982521721,257.837158506241,266.513490118099,283.826117547111
81,81,800,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,291.312793863272,258.531296842747,266.513021418101,251.451411657021,289.231265363897,252.245701619178,357.844034556882,234.350578975056,273.32614607831,202.405265460713,260.372730881309,254.693396506857,258.330233737333,279.43420279893,255.209612853905,293.819031574795
82,82,810,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,245.759476861774,241.601014173876,252.893378528644,274.888479191045,265.356677021367,284.688890818922,353.146981282483,302.781214622955,294.231301055132,199.375292945774,230.940200317265,278.608669778506,225.562551498728,163.643415415658,209.076747289687,230.318855260318
83,83,820,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,214.748386984587,299.635576953798,293.001984076007,255.051446527307,298.42281857113,261.972529829503,347.725295196491,298.054270191943,236.595509111108,256.191716642507,253.646942304255,227.696379005498,337.108602435741,283.540885374321,201.459843822507,269.009931582531
84,84,830,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,267.249908639369,273.984388566668,238.339522232336,245.267747087049,259.333481566956,316.791947636554,353.726353190553,258.311439022375,276.617135231429,190.333071637798,286.282864691051,237.695646958563,174.285266981543,268.360446405687,254.93150594889,231.942918329688
85,85,840,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,204.170724002375,265.342921669787,227.093272423742,290.003641770082,270.074193560113,236.216615574973,366.663911711338,227.63658130167,250.860005770869,184.274419866506,225.255142335113,215.231979732628,234.763209227886,290.719570226241,250.666282885113,269.004472923372
86,86,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.976022522564,204.531575876466,212.293907009347,231.907704414006,247.948780168574,232.362983806443,386.808802625514,299.87722736032,270.719721690723,248.922568448659,131.570799951151,227.468571585903,219.58260908783,160.473654830158,330.442008174692,280.558953991289
87,87,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.861647331067,269.46177389425,200.201241868862,254.769200156653,219.865653780478,272.775040725429,369.775326601753,198.520555867524,263.653585558966,280.059604210178,290.530777436296,302.758130171893,295.599534468371,220.651577390014,260.72877835068,258.493541169767
88,88,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.044130288368,235.873058907007,248.235838443602,270.080289131257,236.309190003025,307.756383768257,357.479498741241,234.673420339036,298.419883045164,283.576393761004,237.414938701049,258.799212972224,265.789692976665,217.035643614858,325.922320255237,255.605708162026
89,89,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.719559970322,318.18140062954,208.596236925471,209.073615032129,308.799715638483,204.500816886362,369.723521472315,301.643151349272,271.248124391422,203.966231794371,278.444090805628,237.026961537394,209.034075374594,197.071955877297,236.880826798628,273.75452339973
90,90,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.692925562498,271.671714130732,184.482474739896,274.247470320455,241.76030605909,188.861627373745,363.480342173334,310.56091813,232.754478132444,220.355766816592,217.515201066416,214.213865519703,238.350896434632,207.187157023218,285.729131888642,202.323048040702
91,91,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.815834785583,306.350978940885,221.35028923605,247.103159568505,215.066639533733,183.791913819601,355.984629273548,247.806162733546,223.1435977254,330.517723813216,228.84318290084,205.69478934838,233.965825265304,259.196103948242,228.585813944024,248.845323736936
