tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
15,15,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.428470185162,245.63832050118,250.639763469609,251.651612225853,248.490817225625,248.869009678967,249.563288914953,246.354279404331,249.989164157241,247.382711964696,252.906495490006,249.71625781301,251.236357986663,248.274577916117,248.213260837183,252.243572485058
16,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.792538492584,250.812764940018,251.162672688792,247.259480446799,250.771229066587,250.279582213033,249.35561742833,252.76693820012,250.392770598706,248.093624804756,250.944378502625,248.974291328292,251.214332457968,247.986340191368,251.346182820876,248.234823327437
17,17,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.520038630179,250.211940039507,248.8895881551,250.499615930364,246.231207729217,248.453932960276,248.6558117208,249.669229933778,246.880965099983,251.847356892296,250.693486370517,245.116027593465,242.874511827732,249.69806480559,249.122743693871,250.130470259268
18,18,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.082924646686,249.218653237939,249.37371609869,253.857043024257,248.192308591527,252.02564471605,249.580955287995,249.315037266014,246.9069752054,252.278599562837,248.79773197739,250.628957597645,251.774683469978,247.049435245449,251.333119649025,252.202867630498
19,19,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.350386280354,250.684774540422,246.305572035309,247.49262859383,248.222006660583,254.120366198809,250.902397208368,251.013708197201,248.199988745605,247.939394337464,250.195360950019,252.146153589208,250.365078801511,251.382336908082,256.500500524778,254.345689551087
20,20,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.83107938427,247.071418481074,247.439190475055,252.883838475846,247.409960345447,247.909024940368,250.451427586297,248.214117420241,249.447324709669,252.899581526899,245.616036640403,249.179098753949,250.265527986154,250.889899668532,244.28880643367,251.309972288007
21,21,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.855798738513,250.755927616166,248.481703659878,251.488253725661,249.619168832928,253.270866021756,249.203055414916,247.204108981175,253.366273800402,252.348636820809,249.629148865476,249.291866922056,251.882678206948,251.775407474947,253.251409056922,251.747951206901
22,22,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.753835907005,251.62535215819,250.922186270658,249.675082130907,244.826903768021,250.741405805268,249.91652254089,249.419202345787,251.212089299106,252.164602016762,246.749313084703,247.010068743162,249.841851776391,248.159264460341,248.29184100907,252.334865362195
23,23,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.344433197094,250.913134589989,248.564853045524,249.315427969443,248.077775268157,251.138317248774,249.594954121762,252.705280704235,249.941872041549,253.166207155281,249.553731752414,252.504892465259,251.969120565652,253.520430774112,252.716477505095,248.318343528935
24,24,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.376812838657,251.03061733922,249.281855572814,250.9274440932,248.487579792313,249.671987967934,250.795472746229,250.455896496599,248.60367146221,251.363816086448,252.905744190525,248.704119871268,249.073682852284,250.771064901838,253.353206897875,248.902165035337
25,25,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.665366972559,251.373396781166,248.309996967846,250.986359492265,251.081451132805,254.089529823297,251.689092596943,250.134915628607,246.747405662858,250.66812054879,253.357090645845,250.228260098572,251.707222420993,253.630047182004,250.418391112498,252.283602138503
26,26,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.092047239908,249.107533762115,250.508291357755,251.188090410768,253.107812888046,251.993289271411,251.43228522663,248.917082903161,248.556602993052,248.962778200103,251.709895329278,250.600257657832,249.194584730453,254.310066961,249.058940870795,256.803394720974
27,27,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.542460243758,246.592372388474,247.963146222787,250.232688678438,245.46528804778,247.525117418136,250.540932474671,251.033489368836,249.684098569113,251.875191416028,248.767199090667,250.060752614985,251.402926358118,251.466679101271,251.835187262324,251.10295069773
28,28,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.530243680066,253.870001134972,250.846557466496,246.712935296502,251.057657446468,251.52862310982,249.480392939043,246.005885129855,250.140639901347,248.8004763764,250.964243647267,250.265600095363,251.072862542058,251.379094958655,251.458582270996,249.369842788886
29,29,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.010342091194,251.345521407727,252.68562798037,248.379017715226,252.254016353071,248.187852736686,249.253623448308,246.1454246027,247.097872633063,248.783308698639,243.633063627147,248.695327674496,251.065028917214,253.363593588337,247.284037295771,251.841688341458
30,30,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.030042821715,247.495193160021,246.249030083416,250.179252807131,249.985820296249,252.642657756111,250.253946309774,249.573488891018,247.595747507653,252.654393686802,249.356149867057,250.514137411367,252.448141035866,250.741499661299,252.250699419139,252.794346001372
31,31,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.751031982362,254.086727085547,252.947476253609,252.157548913435,253.009175074046,250.957961046667,249.352656480505,250.898071880043,244.354895083016,253.645492985098,250.547287943663,249.309152269116,246.352837136863,250.418473226707,251.402934113125,250.334013778637
32,32,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.258069546534,251.235555771026,251.487701489345,246.273684290345,251.433220275623,248.457781970038,249.110772028903,251.464748947993,252.848081472604,249.66495386162,251.500666119063,250.540624149422,246.890873537549,243.926076177451,249.260843928808,255.274230836675
33,33,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.802030966737,249.513416507386,250.916368088968,249.380636378574,254.237567145648,251.367776168131,250.519552045973,252.821218852549,253.919631508302,249.275124673007,252.144835115214,252.46369369202,250.366298718287,250.389178463664,250.390889580869,251.138661505792
34,34,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.923417457025,248.313192059831,249.802033999404,250.009021985296,252.250485055167,255.966206432209,250.971171858422,244.761706313679,250.009808126589,250.6271427932,251.81000471422,248.483474799975,252.080979762948,250.906781649973,251.749223003572,247.601135880516
35,35,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.585352925767,251.790504250574,250.243410662705,249.683337633607,252.25378734304,250.693271143151,250.021202618159,249.95476831794,252.076294626438,249.658769974503,249.557084798833,246.964271333036,256.201579924061,248.048746373272,254.313913566936,247.343673620423
36,36,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.124945201355,251.97553159441,252.089878026763,249.836261182661,253.555051799268,249.654583217368,250.027707690795,250.81607721507,245.992229643634,248.016916982985,248.956169458423,244.851509255908,251.63530066323,253.508965609615,247.898793940549,251.169567531077
37,37,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.176767065723,246.111569496019,248.492624176448,246.805518123138,249.153169362597,246.832178832185,250.939080491166,249.39652079375,250.900722883386,252.475109862026,254.939873583245,246.700895938266,247.288897900293,252.854312079791,250.440990412555,248.690155016021
38,38,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.025504185284,253.642186559018,250.753865802626,248.889210397086,248.6459711202,248.890644579865,250.133699780295,249.423795079556,252.651905117989,246.836372751963,251.210185210613,250.526278141644,251.933728745387,251.388079906041,249.6063006855,248.721886488956
39,39,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.96924903345,247.391507086737,250.599571656988,250.611930029331,250.845518039953,248.996714335777,249.950624309801,248.944089406145,249.877135922811,249.599610597763,244.305471886208,250.843597657286,250.543326974457,249.055436707951,252.978058530517,248.111332464423
40,40,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.431102177949,251.425404754889,249.676609779558,250.030915966279,249.50601015747,255.729286760485,250.547508797212,249.427942452069,249.481586223854,250.281699631794,249.626479239751,251.386019077276,248.340458722483,251.000594789872,249.236475958966,250.492866726385
41,41,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.342211447948,250.596722733645,252.141198542886,248.707649691395,251.768872312914,249.506521068234,250.293457431666,251.020128476157,249.498159311376,248.069125612866,248.123763186692,250.829598080285,250.83846986141,251.57488027805,252.188634884602,249.200426679907
42,42,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.689482159296,250.069697312271,247.210631198934,250.835788518288,244.910625685854,249.975052824972,249.34950130683,251.574221232422,250.445291694761,240.382326416883,249.670677591532,249.572222865293,250.003453815805,251.140751275696,256.557144713947,251.511424331595
43,43,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.002170051645,249.641758091429,247.748982933016,253.74615935287,250.10574056071,249.314823062484,248.662793946941,249.354609739608,251.070652677474,251.089896819296,246.009092793701,257.036792058858,250.076181323371,248.81932970022,248.040786931001,248.161518095555
44,44,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.003361147221,251.596648225922,247.571226297256,249.693482740838,252.75661017258,246.216700165494,249.166378538695,254.600511024655,250.85973413594,244.397321855654,253.112275083783,250.379402579065,253.52752413115,253.992426537928,250.842683481955,250.806629999411
45,45,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.405899727842,247.87621710414,254.75186652015,255.614376645544,246.824271961867,251.832293860969,250.05269379926,251.081676840658,250.799258959494,249.50030946262,251.853117798363,250.023225295003,249.467677970807,249.593630849884,248.853647986359,251.875250262242
46,46,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.34369901647,250.14627044333,248.384383888286,251.355020767545,248.034384278661,253.524102721181,250.112653249441,250.256220512892,249.520101501741,249.405454209424,252.946973012858,249.397430991937,247.746070049112,250.182677208071,251.644236517305,249.795784113931
47,47,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.092525661268,253.180136824835,246.241868942868,249.770594908336,250.973931085946,256.100691541055,249.420565377505,248.493507252561,246.566920379869,248.967332372922,250.343921740758,254.926655505041,250.52901138043,248.982864148145,249.325378873039,250.397659699802
48,48,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.595941850084,249.800760205989,248.264872868217,252.893393940097,251.54712419329,249.459301850333,250.160852565063,250.738609788006,252.367750952075,251.805895584961,248.606407674953,245.675601779956,250.622450656579,252.9573165597,249.118472856711,251.761483792038
49,49,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.886313190599,250.608556023853,253.110515736467,247.414536480552,251.46017812175,252.653921792149,249.497835813723,250.42140013666,249.170749404805,253.560941272814,246.649350448437,249.176107366222,247.490077149112,252.395464038878,251.718952711809,248.275062930286
50,50,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.850957538377,248.078364189899,252.324707953089,250.178660811936,253.22502257786,248.721816751034,249.473786999846,253.230274606015,250.830090042521,250.18041115906,250.653205560458,248.308842612321,250.449386568959,249.137006613519,246.901738708408,244.150894324999
51,51,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.256298169111,251.485038488055,252.817867420971,249.845295104878,253.351715880027,255.40391502592,249.506788225575,246.52157904628,249.215821376411,253.478718519004,252.763802434606,253.474721230877,251.495406022487,251.337616556348,249.561642871553,251.297038342301
52,52,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.695837882404,251.2316905065,249.213397454198,248.7842580996,249.785054927692,249.760201548627,249.73734554222,250.394237654635,248.114880355163,246.244455822999,247.276656073571,251.322359366191,247.636647922006,247.705881786356,249.594165830855,248.580955218857
53,53,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.397036355079,248.5990460096,254.818515358777,251.125057589256,246.928285874823,248.835656709243,249.463126399533,250.408660063798,249.488820150634,246.817751502716,246.838021790188,250.69602763694,252.337898767988,250.894274340928,250.345538592402,253.686546329435
54,54,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.229849095093,244.682405684935,252.825888829348,251.105558601631,252.234602344469,248.330358313338,250.063813836106,250.678268323699,248.270034529009,252.011081537834,246.758889346336,251.442272564761,248.979352085823,250.571227767402,250.715003761219,246.026630931286
55,55,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.915580789794,251.995124223722,248.297294124073,252.513047821663,249.269358211509,255.214431151344,250.47791615935,254.831814251308,247.266261699834,252.828191096398,245.489743376607,249.270423683303,252.926433013528,251.956667434703,251.808290156363,252.665591879198
56,56,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.348818502276,246.638767914638,244.252759004033,250.405880700274,250.209210733224,254.206736851778,248.633493250675,250.729347428739,243.852301918962,253.329247381017,254.349478461963,253.555930207346,250.06378412908,248.876677446052,253.56779835704,247.306001042712
57,57,560,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,251.042844979162,250.835793912716,253.490887317155,255.33706900063,248.730822187457,251.277018564003,249.408752717173,250.887907572002,245.248093527667,251.816066294885,250.852421082464,253.153625253074,246.502270210057,253.65451126707,252.295782344306,252.404834554694
58,58,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.266866840895,252.421414967469,252.618653932692,250.662086753643,247.577441403543,251.672154469801,249.89045973615,250.714157455559,252.477291230186,254.333808519757,252.357751974201,246.706039058915,248.020140296667,246.38885005862,252.064623942138,251.779580108414
59,59,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.319604168819,253.508548672662,251.788906709804,250.691751301109,250.558217777474,249.920245664613,253.7907226912,249.56803588112,253.585339826271,248.824557218541,251.53969498564,252.823591189085,247.29997120749,253.200760606702,249.112383168016,247.921757104438
60,60,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.975247501445,249.869015473388,246.67208416239,252.40280105892,249.833383689161,246.062785961583,252.733101907604,249.983150617911,248.042714798795,249.959140245703,250.332904743735,246.623939293327,255.485787864584,250.51170209864,254.101960687474,247.273329359746
61,61,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.607374897912,254.398658024372,250.391463070991,248.64725077266,248.768818038554,249.616376090997,251.786659165745,249.454753025673,251.807246283369,251.404476422937,250.88527213906,248.88805502467,251.473264648969,248.142545918235,252.000700849859,250.551930546214
62,62,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.408420125899,247.34604268127,250.351125769764,249.196949564101,247.202844606119,254.844441527273,250.765283823154,253.18774725713,248.712514018048,251.025214931005,252.384935001069,253.362836482985,246.856810833553,248.686833495094,252.407442665656,249.416914899447
63,63,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.683340740923,249.686690683955,248.095237130222,251.645370628768,251.815383180623,250.193469568075,249.814174117347,252.555108015537,250.619959670626,252.084396662075,250.571021144289,247.943726174741,250.222043287285,253.017859099239,249.00022064384,251.30450031435
64,64,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.247211114869,249.23553122515,248.860912047756,247.575900734942,250.834814873901,247.963113157329,249.037251392812,251.71827743507,250.958306738085,251.906557099613,250.018096443737,251.391432333012,250.96574999899,250.110512724101,248.196359543025,248.183122940615
65,65,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.99771725827,250.598910214855,248.783369006849,249.022440224377,251.94499053624,253.199053296131,249.73208125415,252.504921634157,255.254759828385,249.901738695496,251.561937059759,251.856809621346,252.931166215784,249.922933799884,251.390764131348,248.85893203355
66,66,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.275237710106,250.707810545878,253.603617128773,250.901820331806,252.678107817974,257.490549951066,249.293941155383,249.166791381956,251.518843567781,248.043166957507,250.225658602665,252.372278399828,252.990989489233,247.933543441298,251.150658347881,249.146591176221
67,67,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.625023071742,245.497998538824,248.626779093649,248.02407550314,250.272230231351,252.098242050322,248.94748277586,250.359352555433,249.402264289348,250.871519662467,247.544367233468,255.739020644107,250.96501964733,251.882237680404,246.763429521406,251.511429250469
68,68,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.077099497828,250.487980908589,255.122314299849,250.785088922497,249.503382132466,251.245353728196,249.963136612903,249.603120313673,247.831917789655,248.212281986965,248.73388282141,253.861031301169,247.052202658401,246.608321790639,246.671250128042,249.240127415051
69,69,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.003992029143,249.250789446891,253.238630537608,248.022321548684,253.16559849788,247.531546168944,250.568885194988,250.186921604951,251.834787649128,252.75452691279,251.84033817972,249.865816372834,244.61004666345,251.936738564539,245.084326050663,254.287394072113
70,70,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.347064802701,251.409092488199,250.971429624685,249.414622045247,250.706356590339,253.632671354978,249.892236611214,249.984793032635,249.219667760845,247.258690910418,247.773206910478,253.577567093737,249.811524755248,252.259660977217,250.082996676724,250.826433526579
71,71,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.966949996331,249.209112785457,252.824590687102,252.522042584005,250.683890576274,249.55940625084,250.181393927475,246.54472445833,247.714651995779,246.619577102181,250.117891360014,245.331525399745,248.537051160362,250.649911428926,249.629745960483,249.887556456324
72,72,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.214607699588,249.67371504451,245.344412413982,249.233030964084,253.071369182957,247.625737880207,250.443994677075,251.226999019175,249.27293136131,248.242465595017,251.301786550053,249.998462871,251.266837855798,250.925819910461,251.361585748422,249.887254739133
73,73,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.052294146641,250.999634683251,252.236610004953,252.786856615311,253.141026375625,249.879346685932,249.476355809306,246.511800992087,249.669996391055,247.618273837005,247.193111438498,255.078085765835,250.295770671537,247.695218104518,248.107436856772,248.625239662073
74,74,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.828687319383,249.986295938541,252.352894761075,248.07348552897,247.689820906533,250.880466829705,249.787671777438,250.748887726167,248.530056771574,251.844001292962,251.990796879301,249.691897906313,247.388760170258,250.425223362163,248.966836990169,251.975034645787
75,75,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.32998765774,248.21902074889,249.256758117078,250.168613364338,250.888487058816,252.524420836275,249.839049793992,250.224428608409,250.089335955747,246.439526626237,252.076471299027,252.840940417994,248.709902849604,250.014775994393,249.786243038052,250.494045188455
76,76,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.243448654404,255.525831514133,253.620138349003,257.489889448525,251.566510757668,245.47750252701,249.57537464238,251.947725879395,250.973236798916,249.674545237021,250.541311603391,247.924454435009,249.63832970891,251.78331348651,252.962802140024,250.468732001382
77,77,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.819126445166,244.228360197687,255.638162654142,249.748278973098,250.413187409984,252.995070786551,249.768002894708,251.444858163818,249.906251415644,251.82615953806,247.862526883589,250.772141872491,251.308795928759,255.96944322319,258.650317884907,245.636310453256
78,78,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.72730575112,246.941850541662,254.585966061443,245.228219513336,248.008676844582,250.929921722572,251.456290377006,251.218793544712,247.679475278298,251.159357711185,246.297050104257,248.718651945224,255.787095266289,243.027827372537,251.28878051492,247.448814768398
79,79,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.943847100245,248.511626702379,251.579272680787,249.982857746846,245.491368941687,249.634208406173,250.476623470514,253.989894157286,251.380775104601,250.985012260236,245.287166309261,251.930165276503,250.266380403878,250.425880434226,246.777492405637,252.346987073351
80,80,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.066283425883,251.651008968343,249.998871302519,249.487636554239,248.264854467749,247.564658218454,251.162786688983,253.399948975504,247.576944339361,252.800482795248,255.999830293216,249.272265722594,253.360530795028,250.540255597787,252.100316957213,252.81526019439
81,81,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.510480132838,249.960309788712,248.060873185048,246.79884505278,249.642872722643,253.375398774569,249.374713419267,247.607288222098,248.169103723606,249.123731270695,249.288523498558,251.1231728752,249.58062372963,250.748123026849,247.703261136666,249.527402270225
82,82,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.430581021415,249.632470251399,249.792300394375,251.391939372278,249.849933206393,244.014774077398,250.358794822245,247.598489360303,252.388140142976,248.45016244798,250.12633401065,248.926709138942,248.949302772717,244.458980366335,254.094407232079,251.490822074606
83,83,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.144272394714,250.05917195851,250.919322846174,248.597965211149,254.053092174026,241.408576350304,249.559465553351,247.537480709048,248.699898945266,252.936580542967,246.907350737719,253.208754882775,250.513019529914,253.930819311176,252.242153112754,252.250378308179
84,84,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.889356508691,248.707514489253,246.600896731882,250.436202446762,252.390775323414,250.553725304982,251.572565491028,249.20085089816,250.743001735029,246.696996453748,247.558406247571,250.853401160856,246.661480455188,254.615958298458,251.772494051862,254.196198771745
85,85,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.1868640288,251.69705434236,247.216309119018,246.993075558137,251.371824983035,246.906774711363,249.936274644264,249.698381724138,254.883345163843,247.872361827216,249.715175826924,243.270137635611,252.605465539634,246.586054957367,247.432193908758,252.237313801665
86,86,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.679917540524,252.36032057751,249.368678390174,251.470306981752,251.198866143551,247.659521846373,249.975875411767,248.260759298717,247.018321524073,251.48075826019,248.298564679811,253.175434180767,248.63874561213,253.053087138197,252.55182660385,248.51122776193
87,87,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.525089135082,250.713911442763,249.808922024531,248.871818835408,251.802631446234,248.671127669453,248.625942815575,253.534693494895,248.770286214339,252.616567521864,251.872197525211,250.956274290122,248.982329244351,249.045414652717,246.721914887784,248.94408931611
88,88,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.320703367006,252.315847444114,244.254538659122,247.197232757191,246.706970681674,250.926484834415,250.877031834217,250.621234808139,242.286332654365,251.767325961799,251.22535184566,250.550206049132,251.427009003483,250.589334700852,251.849826590446,250.53177085694
89,89,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.347677251822,253.747799609577,249.711820019959,246.842587741816,246.013167297705,250.625460941897,250.42525496626,250.565512155728,251.2502613699,250.54248846259,248.682359193749,253.037649680797,249.324025924375,249.306727103748,250.383826119056,251.131759608601
90,90,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.241264572043,251.348778392286,252.398176202905,250.103746315278,248.903315724485,248.849585917875,250.119287840086,253.612243737005,249.736500815994,256.005897059358,245.135136807804,249.757524368364,249.080963907371,248.986443957611,250.537667622865,248.684605683721
91,91,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.831944790446,250.074506746926,254.492857648224,252.254570910203,248.24904616847,246.809029127132,249.304312524139,249.260547070887,253.306463910833,248.865400221049,248.680746128963,251.871548530468,249.451451707454,247.592538415994,250.284075159657,248.641325363732
